ref_date,geo,year,yearly_avg_value,total,house,land
1988-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1988,64.3972222222222,58.4,53.5,70.6
1988-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1988,64.3972222222222,59,54.1,70.6
1988-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1988,64.3972222222222,59.7,54.2,73.1
1988-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1988,64.3972222222222,59.8,54.4,73.2
1988-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1988,64.3972222222222,60.2,54.7,73.7
1988-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1988,64.3972222222222,61.3,55.1,78.1
1988-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1988,64.3972222222222,61.4,55.2,78.1
1988-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1988,64.3972222222222,61.8,55.7,78.1
1988-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1988,64.3972222222222,62.4,55.8,80.5
1988-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1988,64.3972222222222,62.6,55.9,81.2
1988-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1988,64.3972222222222,63.2,56.5,81.9
1988-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1988,64.3972222222222,64,57.1,83.2
1989-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1989,72.2361111111111,64.3,57.2,83.9
1989-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1989,72.2361111111111,66,58.6,87
1989-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1989,72.2361111111111,66.7,59.3,87.9
1989-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1989,72.2361111111111,66.8,59.4,88.5
1989-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1989,72.2361111111111,67.2,60,88.5
1989-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1989,72.2361111111111,67.4,60,89.5
1989-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1989,72.2361111111111,67.6,60.3,89.5
1989-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1989,72.2361111111111,68,60.8,89.5
1989-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1989,72.2361111111111,68.4,61.1,90.6
1989-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1989,72.2361111111111,68.5,61.1,90.6
1989-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1989,72.2361111111111,69.1,61.6,92.2
1989-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1989,72.2361111111111,69.3,61.9,92.2
1990-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1990,74.5694444444445,69.6,62.2,92.2
1990-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1990,74.5694444444445,70.3,62.9,93
1990-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1990,74.5694444444445,70.4,62.9,93
1990-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1990,74.5694444444445,70.4,63,93
1990-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1990,74.5694444444445,69.7,61.3,95.5
1990-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1990,74.5694444444445,69.3,60.7,95.5
1990-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1990,74.5694444444445,69.1,60.4,95.5
1990-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1990,74.5694444444445,68.8,60,95.5
1990-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1990,74.5694444444445,68.6,59.9,95.5
1990-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1990,74.5694444444445,67.6,58.6,95.5
1990-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1990,74.5694444444445,66.1,56.6,95.5
1990-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1990,74.5694444444445,65.3,55.6,95.5
1991-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1991,68.4722222222222,64.2,56.1,89.4
1991-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1991,68.4722222222222,63.5,55.5,87.7
1991-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1991,68.4722222222222,63.1,55.1,87
1991-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1991,68.4722222222222,63.5,55.9,86.5
1991-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1991,68.4722222222222,63.7,56,86.6
1991-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1991,68.4722222222222,63.5,55.9,86
1991-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1991,68.4722222222222,63.5,56.2,85.3
1991-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1991,68.4722222222222,63.5,56.2,85.3
1991-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1991,68.4722222222222,63.4,55.9,85.2
1991-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1991,68.4722222222222,63.2,55.8,85.2
1991-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1991,68.4722222222222,63.1,55.8,84.8
1991-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1991,68.4722222222222,63,55.8,84.6
1992-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1992,66.7416666666667,62.9,55.7,84.6
1992-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1992,66.7416666666667,62.2,54.8,84.9
1992-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1992,66.7416666666667,62,54.2,85.4
1992-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1992,66.7416666666667,61.5,53.6,84.9
1992-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1992,66.7416666666667,61.3,53.5,84.9
1992-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1992,66.7416666666667,61.1,53,85.1
1992-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1992,66.7416666666667,61.1,53.2,85.1
1992-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1992,66.7416666666667,61.1,53.2,85.1
1992-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1992,66.7416666666667,61.1,53.2,85.1
1992-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1992,66.7416666666667,61.1,53.2,85.1
1992-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1992,66.7416666666667,61.3,53.3,85.1
1992-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1992,66.7416666666667,61.3,53.4,85.1
1993-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1993,67.3833333333333,61.3,53.4,85.1
1993-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1993,67.3833333333333,62,54.2,86
1993-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1993,67.3833333333333,62,54.2,86
1993-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1993,67.3833333333333,62,54.2,86
1993-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1993,67.3833333333333,62.1,54.4,86
1993-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1993,67.3833333333333,62.4,54.7,86
1993-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1993,67.3833333333333,62.1,54.4,86
1993-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1993,67.3833333333333,61.9,54.1,86
1993-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1993,67.3833333333333,62.2,54.6,86
1993-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1993,67.3833333333333,62.1,54.3,86
1993-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1993,67.3833333333333,61.9,54.1,86
1993-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1993,67.3833333333333,61.9,54.2,86
1994-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1994,65.5777777777778,61.3,53.3,86
1994-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1994,65.5777777777778,60.1,53,82.4
1994-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1994,65.5777777777778,60.3,53.3,82.4
1994-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1994,65.5777777777778,60.6,53.6,82.4
1994-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1994,65.5777777777778,60.3,52.9,83.4
1994-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1994,65.5777777777778,60.3,52.9,83.4
1994-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1994,65.5777777777778,60.3,52.8,83.4
1994-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1994,65.5777777777778,60.3,52.9,83.4
1994-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1994,65.5777777777778,60.3,52.9,83.4
1994-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1994,65.5777777777778,60.3,53,83.4
1994-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1994,65.5777777777778,59.9,52.4,83.4
1994-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1994,65.5777777777778,60.4,53,83.4
1995-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1995,65.2694444444445,60.5,53.2,83.4
1995-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1995,65.2694444444445,59.8,52.4,83.4
1995-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1995,65.2694444444445,60,52.4,83.4
1995-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1995,65.2694444444445,60.2,52.8,83.4
1995-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1995,65.2694444444445,60,52.4,83.4
1995-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1995,65.2694444444445,60.1,52.7,83.4
1995-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1995,65.2694444444445,60.1,52.6,83.4
1995-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1995,65.2694444444445,60,52.6,83.4
1995-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1995,65.2694444444445,59.8,52.1,83.4
1995-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1995,65.2694444444445,59.5,51.9,83.4
1995-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1995,65.2694444444445,59.5,52,83.3
1995-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1995,65.2694444444445,60,52.5,83.3
1996-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1996,65.1055555555556,60.1,52.6,83.3
1996-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1996,65.1055555555556,60.1,52.6,83.3
1996-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1996,65.1055555555556,60.1,52.6,83.3
1996-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1996,65.1055555555556,60,52.5,83.3
1996-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1996,65.1055555555556,59.8,52.4,83.3
1996-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1996,65.1055555555556,59.8,52.3,83.3
1996-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1996,65.1055555555556,59.7,52.2,83.3
1996-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1996,65.1055555555556,59.7,52.2,83.3
1996-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1996,65.1055555555556,59.8,52.3,83.4
1996-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1996,65.1055555555556,59.4,51.8,82.9
1996-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1996,65.1055555555556,59.6,52.1,82.9
1996-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1996,65.1055555555556,59.5,52.1,82.9
1997-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1997,65.425,59.8,52.4,82.9
1997-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1997,65.425,59.6,52.1,82.9
1997-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1997,65.425,59.7,52.2,82.9
1997-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1997,65.425,59.7,52.3,82.8
1997-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1997,65.425,60,52.7,82.9
1997-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1997,65.425,60.3,53.1,82.9
1997-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1997,65.425,60.3,53.2,82.9
1997-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1997,65.425,60.3,53.1,82.9
1997-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1997,65.425,60.6,53.6,82.9
1997-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1997,65.425,60.8,53.8,82.9
1997-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1997,65.425,61.2,54.2,82.9
1997-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1997,65.425,61.3,54.3,82.9
1998-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1998,66.4194444444445,61.3,54.4,82.9
1998-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1998,66.4194444444445,61.3,54.3,82.8
1998-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1998,66.4194444444445,61.3,54.3,82.9
1998-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1998,66.4194444444445,61.3,54.4,82.9
1998-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1998,66.4194444444445,61.6,54.7,82.9
1998-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1998,66.4194444444445,61.7,54.9,82.9
1998-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1998,66.4194444444445,61.8,54.9,82.9
1998-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1998,66.4194444444445,61.9,55.1,82.9
1998-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1998,66.4194444444445,61.8,55,82.9
1998-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1998,66.4194444444445,61.8,54.9,82.9
1998-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1998,66.4194444444445,61.8,55,82.9
1998-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1998,66.4194444444445,61.8,55.1,82.9
1999-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1999,67.3111111111111,62.2,55.5,82.9
1999-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1999,67.3111111111111,62.1,55.5,82.9
1999-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1999,67.3111111111111,62.1,55.4,82.9
1999-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1999,67.3111111111111,62.2,55.6,82.9
1999-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1999,67.3111111111111,62.7,56.3,82.9
1999-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1999,67.3111111111111,62.7,56.2,82.9
1999-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1999,67.3111111111111,62.9,56.5,82.9
1999-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1999,67.3111111111111,63.1,56.8,82.9
1999-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1999,67.3111111111111,63,56.6,82.9
1999-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1999,67.3111111111111,63.1,56.7,82.9
1999-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1999,67.3111111111111,63.4,57.1,82.9
1999-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",1999,67.3111111111111,63.5,57.2,82.9
2000-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2000,69.2055555555556,63.5,57.2,82.9
2000-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2000,69.2055555555556,64.4,58.3,82.9
2000-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2000,69.2055555555556,64.6,58.6,82.9
2000-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2000,69.2055555555556,64.8,58.8,82.9
2000-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2000,69.2055555555556,65.1,59.4,82.9
2000-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2000,69.2055555555556,65.1,59.4,82.9
2000-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2000,69.2055555555556,65.4,59.7,82.9
2000-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2000,69.2055555555556,65.8,60.1,82.9
2000-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2000,69.2055555555556,66,60.5,82.9
2000-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2000,69.2055555555556,65.9,60.4,82.9
2000-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2000,69.2055555555556,66.1,60.5,82.9
2000-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2000,69.2055555555556,66.2,60.8,82.9
2001-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2001,71.2055555555556,66.4,60.9,82.9
2001-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2001,71.2055555555556,66.3,60.3,85
2001-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2001,71.2055555555556,66.4,60.4,85
2001-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2001,71.2055555555556,66.7,60.7,85
2001-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2001,71.2055555555556,66.7,60.9,85
2001-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2001,71.2055555555556,67.3,61.6,85
2001-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2001,71.2055555555556,67.5,62,85
2001-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2001,71.2055555555556,67.7,62.1,85
2001-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2001,71.2055555555556,67.8,62.3,84.9
2001-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2001,71.2055555555556,68.1,62.7,85
2001-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2001,71.2055555555556,67.6,62,85.6
2001-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2001,71.2055555555556,67.8,62.3,85.5
2002-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2002,73.4944444444444,68.1,62.7,85.6
2002-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2002,73.4944444444444,68.2,62.8,85.6
2002-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2002,73.4944444444444,68.3,62.9,85.6
2002-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2002,73.4944444444444,68.4,63.1,85.5
2002-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2002,73.4944444444444,69.9,64.9,85.6
2002-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2002,73.4944444444444,70.7,65.9,85.6
2002-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2002,73.4944444444444,70.7,65.9,85.5
2002-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2002,73.4944444444444,70.9,66.2,85.6
2002-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2002,73.4944444444444,70.6,65.8,85.6
2002-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2002,73.4944444444444,70.9,66.2,85.5
2002-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2002,73.4944444444444,71.2,66.6,85.6
2002-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2002,73.4944444444444,71.3,66.7,85.6
2003-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2003,75.2361111111111,71.2,66.6,85.6
2003-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2003,75.2361111111111,71.8,67.4,85.6
2003-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2003,75.2361111111111,71.9,67.4,85.6
2003-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2003,75.2361111111111,71.8,67.3,85.6
2003-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2003,75.2361111111111,71.9,67.4,85.6
2003-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2003,75.2361111111111,71.8,67.3,85.6
2003-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2003,75.2361111111111,72.3,67.9,85.6
2003-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2003,75.2361111111111,72.5,68.2,85.6
2003-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2003,75.2361111111111,72.6,68.3,85.6
2003-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2003,75.2361111111111,72.6,68.3,85.7
2003-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2003,75.2361111111111,72.8,68.5,85.7
2003-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2003,75.2361111111111,73.6,69.6,85.7
2004-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2004,78.1027777777778,73.8,69.9,85.7
2004-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2004,78.1027777777778,73.8,69.9,85.7
2004-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2004,78.1027777777778,73.7,69.8,85.7
2004-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2004,78.1027777777778,74.8,71.2,85.7
2004-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2004,78.1027777777778,74.8,71.2,85.7
2004-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2004,78.1027777777778,75.4,71.7,86.4
2004-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2004,78.1027777777778,75.3,71.5,86.4
2004-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2004,78.1027777777778,75.5,71.5,87.4
2004-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2004,78.1027777777778,75.9,72,87.4
2004-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2004,78.1027777777778,76.9,72.8,89.4
2004-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2004,78.1027777777778,77.9,73.9,90.5
2004-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2004,78.1027777777778,78,74,90.5
2005-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2005,82.15,77.9,73.9,90.5
2005-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2005,82.15,78.2,74.2,90.5
2005-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2005,82.15,78.3,74.5,90.5
2005-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2005,82.15,78.3,74.4,90.6
2005-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2005,82.15,78.7,75,90.6
2005-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2005,82.15,79.3,75.1,92.9
2005-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2005,82.15,79.3,75.1,92.9
2005-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2005,82.15,79.9,75.8,92.9
2005-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2005,82.15,79.8,75.7,92.9
2005-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2005,82.15,80,76,92.9
2005-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2005,82.15,80.8,76.9,92.9
2005-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2005,82.15,80.6,76.7,92.9
2006-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2006,85.1777777777778,81.3,77.4,92.9
2006-02-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2006,85.1777777777778,81.7,78,92.9
2006-03-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2006,85.1777777777778,82.3,78.8,92.9
2006-04-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2006,85.1777777777778,82,78.4,92.9
2006-05-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2006,85.1777777777778,82.7,78.6,95.1
2006-06-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2006,85.1777777777778,82.8,78.7,95.1
2006-07-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2006,85.1777777777778,82.7,78.3,95.6
2006-08-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2006,85.1777777777778,82.7,78.3,95.6
2006-09-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2006,85.1777777777778,82.7,78.3,95.6
2006-10-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2006,85.1777777777778,82.7,78.4,95.6
2006-11-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2006,85.1777777777778,82.9,78.7,95.6
2006-12-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2006,85.1777777777778,83.3,79.3,95.6
2007-01-01T00:00:00Z,"Kitchener-Cambridge-Waterloo, Ontario",2007,86.6972222222222,83.2,79.2,95.6
